ProductID	Company	ProductName	IndexName	Currency	ParticipationRate	CapRate	FloorRate	TermYears	Status	CohortNo	CohortStartDate	CohortEndDate	IndexBaseValue	Date	Price	FXMonth	FXPair	FXRate	IndexNormalized	RawIndexReturn	ParticipatedReturn	CreditedReturn	ProductValue
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-09	"4,626.78"	2023-03-01	EUR/THB	36.81	102.48	8.43%	7.17%	7.17%	107.17
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-10	"4,579.44"	2023-03-01	EUR/THB	36.81	101.43	7.32%	6.22%	6.22%	106.22
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-13	"4,503.49"	2023-03-01	EUR/THB	36.81	99.75	5.54%	4.71%	4.71%	104.71
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-14	"4,492.06"	2023-03-01	EUR/THB	36.81	99.50	5.27%	4.48%	4.48%	104.48
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-15	"4,487.66"	2023-03-01	EUR/THB	36.81	99.40	5.17%	4.40%	4.40%	104.40
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-16	"4,440.32"	2023-03-01	EUR/THB	36.81	98.35	4.06%	3.45%	3.45%	103.45
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-17	"4,404.78"	2023-03-01	EUR/THB	36.81	97.57	3.23%	2.74%	2.74%	102.74
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-20	"4,338.29"	2023-03-01	EUR/THB	36.81	96.09	1.67%	1.42%	1.42%	101.42
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-21	"4,467.35"	2023-03-01	EUR/THB	36.81	98.95	4.70%	3.99%	3.99%	103.99
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-22	"4,539.98"	2023-03-01	EUR/THB	36.81	100.56	6.40%	5.44%	5.44%	105.44
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-23	"4,626.73"	2023-03-01	EUR/THB	36.81	102.48	8.43%	7.17%	7.17%	107.17
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-24	"4,581.75"	2023-03-01	EUR/THB	36.81	101.49	7.38%	6.27%	6.27%	106.27
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-27	"4,599.95"	2023-03-01	EUR/THB	36.81	101.89	7.80%	6.63%	6.63%	106.63
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-28	"4,601.28"	2023-03-01	EUR/THB	36.81	101.92	7.83%	6.66%	6.66%	106.66
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-29	"4,568.44"	2023-03-01	EUR/THB	36.81	101.19	7.06%	6.00%	6.00%	106.00
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-30	"4,544.94"	2023-03-01	EUR/THB	36.81	100.67	6.51%	5.54%	5.54%	105.54
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-31	"4,510.61"	2023-03-01	EUR/THB	36.81	99.91	5.71%	4.85%	4.85%	104.85
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-03	"4,486.14"	2023-04-01	EUR/THB	37.10	99.37	5.14%	4.37%	4.37%	104.37
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-04	"4,378.47"	2023-04-01	EUR/THB	37.10	96.98	2.61%	2.22%	2.22%	102.22
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-05	"4,463.19"	2023-04-01	EUR/THB	37.10	98.86	4.60%	3.91%	3.91%	103.91
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-06	"4,503.20"	2023-04-01	EUR/THB	37.10	99.75	5.54%	4.71%	4.71%	104.71
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-07	"4,529.67"	2023-04-01	EUR/THB	37.10	100.33	6.16%	5.23%	5.23%	105.23
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-10	"4,601.60"	2023-04-01	EUR/THB	37.10	101.92	7.84%	6.67%	6.67%	106.67
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-11	"4,542.19"	2023-04-01	EUR/THB	37.10	100.61	6.45%	5.48%	5.48%	105.48
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-12	"4,575.67"	2023-04-01	EUR/THB	37.10	101.35	7.23%	6.15%	6.15%	106.15
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-13	"4,470.35"	2023-04-01	EUR/THB	37.10	99.02	4.77%	4.05%	4.05%	104.05
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-14	"4,449.62"	2023-04-01	EUR/THB	37.10	98.56	4.28%	3.64%	3.64%	103.64
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-17	"4,450.17"	2023-04-01	EUR/THB	37.10	98.57	4.29%	3.65%	3.65%	103.65
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-18	"4,406.64"	2023-04-01	EUR/THB	37.10	97.61	3.27%	2.78%	2.78%	102.78
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-19	"4,453.29"	2023-04-01	EUR/THB	37.10	98.64	4.37%	3.71%	3.71%	103.71
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-20	"4,530.69"	2023-04-01	EUR/THB	37.10	100.35	6.18%	5.25%	5.25%	105.25
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-21	"4,501.93"	2023-04-01	EUR/THB	37.10	99.72	5.51%	4.68%	4.68%	104.68
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-24	"4,503.04"	2023-04-01	EUR/THB	37.10	99.74	5.53%	4.70%	4.70%	104.70
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-25	"4,419.91"	2023-04-01	EUR/THB	37.10	97.90	3.58%	3.05%	3.05%	103.05
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-26	"4,484.38"	2023-04-01	EUR/THB	37.10	99.33	5.09%	4.33%	4.33%	104.33
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-27	"4,463.62"	2023-04-01	EUR/THB	37.10	98.87	4.61%	3.92%	3.92%	103.92
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-04-28	"4,495.09"	2023-04-01	EUR/THB	37.10	99.57	5.35%	4.54%	4.54%	104.54
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-01	"4,479.05"	2023-05-01	EUR/THB	37.42	99.21	4.97%	4.22%	4.22%	104.22
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-02	"4,449.66"	2023-05-01	EUR/THB	37.42	98.56	4.28%	3.64%	3.64%	103.64
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-03	"4,539.09"	2023-05-01	EUR/THB	37.42	100.54	6.38%	5.42%	5.42%	105.42
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-04	"4,516.30"	2023-05-01	EUR/THB	37.42	100.04	5.84%	4.97%	4.97%	104.97
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-05	"4,476.00"	2023-05-01	EUR/THB	37.42	99.14	4.90%	4.16%	4.16%	104.16
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-08	"4,474.46"	2023-05-01	EUR/THB	37.42	99.11	4.86%	4.13%	4.13%	104.13
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-09	"4,562.11"	2023-05-01	EUR/THB	37.42	101.05	6.92%	5.88%	5.88%	105.88
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-10	"4,609.59"	2023-05-01	EUR/THB	37.42	102.10	8.03%	6.82%	6.82%	106.82
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-11	"4,626.59"	2023-05-01	EUR/THB	37.42	102.48	8.43%	7.16%	7.16%	107.16
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-12	"4,636.42"	2023-05-01	EUR/THB	37.42	102.70	8.66%	7.36%	7.36%	107.36
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-15	"4,581.69"	2023-05-01	EUR/THB	37.42	101.48	7.37%	6.27%	6.27%	106.27
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-16	"4,579.22"	2023-05-01	EUR/THB	37.42	101.43	7.32%	6.22%	6.22%	106.22
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-17	"4,556.32"	2023-05-01	EUR/THB	37.42	100.92	6.78%	5.76%	5.76%	105.76
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-18	"4,599.39"	2023-05-01	EUR/THB	37.42	101.88	7.79%	6.62%	6.62%	106.62
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-19	"4,623.78"	2023-05-01	EUR/THB	37.42	102.42	8.36%	7.11%	7.11%	107.11
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-22	"4,502.31"	2023-05-01	EUR/THB	37.42	99.73	5.51%	4.69%	4.69%	104.69
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-23	"4,469.13"	2023-05-01	EUR/THB	37.42	98.99	4.74%	4.03%	4.03%	104.03
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-24	"4,418.34"	2023-05-01	EUR/THB	37.42	97.87	3.55%	3.01%	3.01%	103.01
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-25	"4,427.79"	2023-05-01	EUR/THB	37.42	98.07	3.77%	3.20%	3.20%	103.20
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-26	"4,372.89"	2023-05-01	EUR/THB	37.42	96.86	2.48%	2.11%	2.11%	102.11
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-29	"4,427.20"	2023-05-01	EUR/THB	37.42	98.06	3.75%	3.19%	3.19%	103.19
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-30	"4,329.55"	2023-05-01	EUR/THB	37.42	95.90	1.47%	1.25%	1.25%	101.25
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-05-31	"4,378.31"	2023-05-01	EUR/THB	37.42	96.98	2.61%	2.22%	2.22%	102.22
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-01	"4,336.29"	2023-06-01	EUR/THB	37.85	96.05	1.62%	1.38%	1.38%	101.38
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-02	"4,421.68"	2023-06-01	EUR/THB	37.85	97.94	3.63%	3.08%	3.08%	103.08
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-05	"4,369.82"	2023-06-01	EUR/THB	37.85	96.79	2.41%	2.05%	2.05%	102.05
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-06	"4,350.72"	2023-06-01	EUR/THB	37.85	96.37	1.96%	1.67%	1.67%	101.67
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-07	"4,383.43"	2023-06-01	EUR/THB	37.85	97.09	2.73%	2.32%	2.32%	102.32
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-08	"4,379.40"	2023-06-01	EUR/THB	37.85	97.00	2.63%	2.24%	2.24%	102.24
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-09	"4,333.17"	2023-06-01	EUR/THB	37.85	95.98	1.55%	1.32%	1.32%	101.32
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-12	"4,355.54"	2023-06-01	EUR/THB	37.85	96.47	2.07%	1.76%	1.76%	101.76
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-13	"4,357.59"	2023-06-01	EUR/THB	37.85	96.52	2.12%	1.80%	1.80%	101.80
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-14	"4,442.54"	2023-06-01	EUR/THB	37.85	98.40	4.11%	3.50%	3.50%	103.50
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-15	"4,471.02"	2023-06-01	EUR/THB	37.85	99.03	4.78%	4.06%	4.06%	104.06
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-06-16	"4,490.45"	2023-06-01	EUR/THB	37.85	99.46	5.24%	4.45%	4.45%	104.45
